process,pnl,2023-09-08T01:21:33.954346
process,pnl,2023-09-08T01:24:17.827254
process,pnl,2023-09-08T01:24:41.852510
process,pnl,2023-09-08T01:25:05.782033
process,pnl,2023-09-08T01:29:46.501831
