process,pnl,2023-09-13T10:40:50.047304
process,pnl,2023-09-13T10:43:52.641321
process,pnl,2023-09-13T10:47:42.669434
process,pnl,2023-09-13T10:54:12.760212
process,pnl,2023-09-13T13:08:28.105149
process,pnl,2023-09-13T13:09:19.555511
process,pnl,2023-09-13T13:09:57.285126
process,pnl,2023-09-13T13:22:30.006922
process,pnl,2023-09-13T13:30:05.348202
process,pnl,2023-09-13T13:31:42.713623
process,pnl,2023-09-13T13:32:49.395404
process,pnl,2023-09-13T13:35:19.349399
