process,pnl,2023-09-05T01:15:57.169211
process,pnl,2023-09-05T01:18:01.564034
process,pnl,2023-09-05T01:18:14.554992
process,pnl,2023-09-05T01:26:10.827350
process,pnl,2023-09-05T01:27:24.352468
process,pnl,2023-09-05T01:27:36.099011
process,pnl,2023-09-05T01:28:07.219022
