status_code,status_beacon,,2023-10-05T12:40:22.505031
status_code,status_beacon,,2023-10-05T12:40:37.583102
2023-10-05T12:41:52.895174
status_code,status_beacon,,2023-10-05T12:43:54.119274
status_code,status_beacon,,2023-10-05T12:43:57.632360
2023-10-05T12:46:17.640209
2023-10-05T12:46:49.099163
status_code,status_beacon,,2023-10-05T14:43:43.861327
status_code,status_beacon,,2023-10-05T14:45:09.642545
2023-10-05T14:45:35.126728
